oktmo,name,year,hospitalcap
71926000,Шурышкарский муниципальный район,2008,268.0
71926000,Шурышкарский муниципальный район,2009,252.0
71926000,Шурышкарский муниципальный район,2010,230.0
71926000,Шурышкарский муниципальный район,2011,230.0
71926000,Шурышкарский муниципальный район,2012,95.0
71926000,Шурышкарский муниципальный район,2013,95.0
71926406,Горковское,2008,72.0
71926406,Горковское,2009,56.0
71926406,Горковское,2010,56.0
71926406,Горковское,2011,56.0
71926406,Горковское,2012,20.0
71926406,Горковское,2013,20.0
71926412,Мужевское,2008,166.0
71926412,Мужевское,2009,174.0
71926412,Мужевское,2010,152.0
71926412,Мужевское,2011,152.0
71926412,Мужевское,2012,65.0
71926412,Мужевское,2013,65.0
71926418,Овгортское,2008,30.0
71926418,Овгортское,2009,22.0
71926418,Овгортское,2010,22.0
71926418,Овгортское,2011,22.0
71926418,Овгортское,2012,10.0
71926418,Овгортское,2013,10.0
71928000,Ямальский муниципальный район,2008,666.0
71928000,Ямальский муниципальный район,2009,542.0
71928000,Ямальский муниципальный район,2010,336.0
71928000,Ямальский муниципальный район,2011,316.0
71928000,Ямальский муниципальный район,2013,148.0
71928404,ND,2008,60.0
71928404,ND,2009,20.0
71928404,ND,2010,20.0
71928404,ND,2011,20.0
71928404,ND,2013,10.0
71928407,Село Сеяха,2008,30.0
71928407,Село Сеяха,2009,30.0
71928407,Село Сеяха,2010,30.0
71928407,Село Сеяха,2011,30.0
71928407,Село Сеяха,2013,10.0
71928410,Село Салемал,2008,20.0
71928410,Село Салемал,2009,30.0
71928410,Село Салемал,2010,30.0
71928410,Село Салемал,2011,10.0
71928410,Село Салемал,2013,5.0
71928414,Село Новый Порт,2008,60.0
71928414,Село Новый Порт,2009,60.0
71928414,Село Новый Порт,2010,30.0
71928414,Село Новый Порт,2011,30.0
71928414,Село Новый Порт,2013,10.0
71928417,ND,2008,226.0
71928417,ND,2009,226.0
71928417,ND,2010,226.0
71928417,ND,2011,226.0
71928417,ND,2013,113.0
71951000,город Салехард,2008,1647.0
71951000,город Салехард,2009,1292.0
71951000,город Салехард,2010,1272.0
71951000,город Салехард,2011,1332.0
71952000,город Губкинский,2008,460.0
71952000,город Губкинский,2009,418.0
71952000,город Губкинский,2010,430.0
71952000,город Губкинский,2011,418.0
71952000,город Губкинский,2012,204.0
71952000,город Губкинский,2013,199.0
71953000,город Лабытнанги,2008,482.0
71953000,город Лабытнанги,2009,530.0
71953000,город Лабытнанги,2010,530.0
71953000,город Лабытнанги,2011,530.0
71953000,город Лабытнанги,2012,279.0
71953000,город Лабытнанги,2013,221.0
71955000,город Муравленко,2008,590.0
71955000,город Муравленко,2009,566.0
71955000,город Муравленко,2010,566.0
71955000,город Муравленко,2011,566.0
71955000,город Муравленко,2012,269.0
71955000,город Муравленко,2013,269.0
71956000,город Новый Уренгой,2008,2160.0
71956000,город Новый Уренгой,2009,1844.0
71956000,город Новый Уренгой,2010,1824.0
71956000,город Новый Уренгой,2011,1774.0
71956000,город Новый Уренгой,2012,1043.0
71956000,город Новый Уренгой,2013,970.0
71958000,город Ноябрьск,2008,1720.0
71958000,город Ноябрьск,2009,1569.0
71958000,город Ноябрьск,2010,1541.0
71958000,город Ноябрьск,2011,1541.0
71958000,город Ноябрьск,2012,778.0
71958000,город Ноябрьск,2013,890.0
73602151,Базарносызганское,2008,138.0
73602151,Базарносызганское,2009,112.0
73602151,Базарносызганское,2010,112.0
73602151,Базарносызганское,2011,110.0
73602151,Базарносызганское,2012,55.0
73602151,Базарносызганское,2013,53.0
73604101,Барышское,2009,542.0
73604101,Барышское,2010,516.0
73604101,Барышское,2011,514.0
73604101,Барышское,2012,258.0
73604101,Барышское,2013,249.0
73604420,Живайкинское,2008,400.0
73604420,Живайкинское,2009,400.0
73604420,Живайкинское,2010,400.0
73604420,Живайкинское,2011,400.0
73604420,Живайкинское,2012,400.0
73604420,Живайкинское,2013,400.0
73607151,Вешкаймское,2008,288.0
73607151,Вешкаймское,2009,230.0
73607151,Вешкаймское,2010,222.0
73607151,Вешкаймское,2011,218.0
73607151,Вешкаймское,2012,104.0
73607151,Вешкаймское,2013,127.0
73610101,Инзенское,2008,569.0
73610101,Инзенское,2009,398.0
73610101,Инзенское,2010,382.0
73610101,Инзенское,2011,376.0
73610101,Инзенское,2012,185.0
73610101,Инзенское,2013,189.0
73610158,Глотовское,2008,36.0
73610158,Глотовское,2009,16.0
73610158,Глотовское,2010,16.0
73610158,Глотовское,2011,16.0
73610158,Глотовское,2012,8.0
73610158,Глотовское,2013,8.0
73610425,Валгусское,2008,34.0
73610425,Валгусское,2009,12.0
73610425,Валгусское,2010,12.0
73610425,Валгусское,2011,12.0
73610425,Валгусское,2012,6.0
73610425,Валгусское,2013,6.0
73610445,Коржевское,2008,36.0
73610445,Коржевское,2009,14.0
73610445,Коржевское,2010,14.0
73610445,Коржевское,2011,14.0
73614151,Карсунское,2008,260.0
73614151,Карсунское,2009,286.0
73614151,Карсунское,2010,278.0
73614151,Карсунское,2011,274.0
73614151,Карсунское,2012,135.0
73614151,Карсунское,2013,242.0
73614158,Языковское,2008,44.0
73614158,Языковское,2009,42.0
73614158,Языковское,2013,12.0
73614430,Вальдиватское,2008,18.0
73616151,Кузоватовское,2008,264.0
73616151,Кузоватовское,2009,278.0
73616151,Кузоватовское,2010,274.0
73616151,Кузоватовское,2011,270.0
73616151,Кузоватовское,2012,123.0
73616151,Кузоватовское,2013,121.0
73616430,Коромысловское,2008,16.0
73620151,Майнское,2008,276.0
73620151,Майнское,2009,308.0
73620151,Майнское,2010,302.0
73620151,Майнское,2011,300.0
73620151,Майнское,2012,141.0
73620151,Майнское,2013,136.0
73620158,Игнатовское,2008,20.0
73620470,Тагайское,2008,20.0
73622153,Мулловское,2008,40.0
73622153,Мулловское,2009,40.0
73622153,Мулловское,2010,42.0
73622153,Мулловское,2011,42.0
73622153,Мулловское,2012,20.0
73622153,Мулловское,2013,21.0
73622160,Новомайнское,2008,62.0
73622160,Новомайнское,2009,62.0
73622160,Новомайнское,2010,60.0
73622160,Новомайнское,2011,68.0
73622160,Новомайнское,2012,31.0
73622160,Новомайнское,2013,46.0
73622425,Новоселкинское,2008,44.0
73622425,Новоселкинское,2009,44.0
73622425,Новоселкинское,2010,44.0
73622425,Новоселкинское,2011,44.0
73622425,Новоселкинское,2012,21.0
73622425,Новоселкинское,2013,21.0
73622441,Николочеремшанское,2008,24.0
73622441,Николочеремшанское,2009,24.0
73622441,Николочеремшанское,2010,22.0
