oktmo,name,year,sportschool
87624000,Прилузский муниципальный район,2013,7.0
87624000,Прилузский муниципальный район,2014,8.0
87624000,Прилузский муниципальный район,2015,8.0
87624000,Прилузский муниципальный район,2016,8.0
87624000,Прилузский муниципальный район,2017,8.0
87624000,Прилузский муниципальный район,2018,7.0
87624000,Прилузский муниципальный район,2019,0.0
87624412,Вухтым,2013,1.0
87624412,Вухтым,2014,1.0
87624412,Вухтым,2015,1.0
87624412,Вухтым,2017,1.0
87624412,Вухтым,2018,1.0
87624415,Гурьевка,2017,1.0
87624415,Гурьевка,2018,1.0
87624425,Летка,2007,1.0
87624425,Летка,2013,1.0
87624425,Летка,2014,1.0
87624425,Летка,2015,1.0
87624425,Летка,2016,1.0
87624425,Летка,2017,1.0
87624425,Летка,2018,1.0
87624430,Лойма,2018,0.0
87624430,Лойма,2019,0.0
87624435,Мутница,2007,1.0
87624435,Мутница,2010,1.0
87624435,Мутница,2015,1.0
87624435,Мутница,2017,1.0
87624445,Объячево,2006,1.0
87624445,Объячево,2007,1.0
87624445,Объячево,2008,1.0
87624445,Объячево,2009,1.0
87624445,Объячево,2010,1.0
87624445,Объячево,2011,2.0
87624445,Объячево,2012,2.0
87624445,Объячево,2013,2.0
87624445,Объячево,2014,2.0
87624445,Объячево,2015,2.0
87624445,Объячево,2016,2.0
87624445,Объячево,2017,2.0
87624445,Объячево,2018,2.0
87624460,Спаспоруб,2013,1.0
87624460,Спаспоруб,2014,1.0
87624460,Спаспоруб,2015,1.0
87624460,Спаспоруб,2016,1.0
87624460,Спаспоруб,2017,1.0
87624460,Спаспоруб,2018,1.0
87624463,Черёмуховка,2013,2.0
87624463,Черёмуховка,2014,1.0
87624463,Черёмуховка,2015,1.0
87624463,Черёмуховка,2016,1.0
87624463,Черёмуховка,2017,1.0
87624463,Черёмуховка,2018,1.0
87624465,Чёрныш (до 1 января 2021 года),2006,1.0
87624465,Чёрныш (до 1 января 2021 года),2007,1.0
87624465,Чёрныш (до 1 января 2021 года),2015,1.0
87624465,Чёрныш (до 1 января 2021 года),2016,1.0
87626000,Муниципальный район Сосногорск,2006,2.0
87626000,Муниципальный район Сосногорск,2007,2.0
87626000,Муниципальный район Сосногорск,2008,2.0
87626000,Муниципальный район Сосногорск,2009,2.0
87626000,Муниципальный район Сосногорск,2010,2.0
87626000,Муниципальный район Сосногорск,2011,2.0
87626000,Муниципальный район Сосногорск,2012,2.0
87626000,Муниципальный район Сосногорск,2013,3.0
87626000,Муниципальный район Сосногорск,2014,3.0
87626000,Муниципальный район Сосногорск,2015,2.0
87626000,Муниципальный район Сосногорск,2016,1.0
87626000,Муниципальный район Сосногорск,2017,1.0
87626000,Муниципальный район Сосногорск,2018,1.0
87626000,Муниципальный район Сосногорск,2019,2.0
87626000,Муниципальный район Сосногорск,2020,2.0
87626000,Муниципальный район Сосногорск,2021,2.0
87626000,Муниципальный район Сосногорск,2022,2.0
87626122,Сосногорск,2006,2.0
87626122,Сосногорск,2007,2.0
87626122,Сосногорск,2008,2.0
87626122,Сосногорск,2009,2.0
87626122,Сосногорск,2010,2.0
87626122,Сосногорск,2011,2.0
87626122,Сосногорск,2012,2.0
87626122,Сосногорск,2013,3.0
87626122,Сосногорск,2014,3.0
87626122,Сосногорск,2015,2.0
87626122,Сосногорск,2016,1.0
87626122,Сосногорск,2017,1.0
87626122,Сосногорск,2018,1.0
87626122,Сосногорск,2019,1.0
87626122,Сосногорск,2020,1.0
87626122,Сосногорск,2021,1.0
87626122,Сосногорск,2022,1.0
87626159,Нижний Одес,2006,1.0
87626159,Нижний Одес,2007,1.0
87626159,Нижний Одес,2016,0.0
87626159,Нижний Одес,2017,0.0
87626159,Нижний Одес,2018,0.0
87626159,Нижний Одес,2019,1.0
87626159,Нижний Одес,2020,1.0
87626159,Нижний Одес,2021,1.0
87626159,Нижний Одес,2022,1.0
87628000,Сыктывдинский муниципальный район,2006,2.0
87628000,Сыктывдинский муниципальный район,2007,3.0
87628000,Сыктывдинский муниципальный район,2008,3.0
87628000,Сыктывдинский муниципальный район,2009,3.0
87628000,Сыктывдинский муниципальный район,2010,3.0
87628000,Сыктывдинский муниципальный район,2011,3.0
87628000,Сыктывдинский муниципальный район,2012,3.0
87628000,Сыктывдинский муниципальный район,2013,3.0
87628000,Сыктывдинский муниципальный район,2014,4.0
87628000,Сыктывдинский муниципальный район,2015,3.0
87628000,Сыктывдинский муниципальный район,2016,5.0
87628000,Сыктывдинский муниципальный район,2017,1.0
87628000,Сыктывдинский муниципальный район,2018,1.0
87628000,Сыктывдинский муниципальный район,2019,3.0
87628000,Сыктывдинский муниципальный район,2020,3.0
87628000,Сыктывдинский муниципальный район,2021,3.0
87628000,Сыктывдинский муниципальный район,2022,3.0
87628405,Выльгорт,2006,2.0
87628405,Выльгорт,2007,3.0
87628405,Выльгорт,2008,3.0
87628405,Выльгорт,2009,3.0
87628405,Выльгорт,2010,3.0
87628405,Выльгорт,2011,3.0
87628405,Выльгорт,2012,3.0
87628405,Выльгорт,2013,2.0
87628405,Выльгорт,2014,2.0
87628405,Выльгорт,2015,3.0
87628405,Выльгорт,2016,3.0
87628405,Выльгорт,2017,1.0
87628405,Выльгорт,2018,1.0
87628405,Выльгорт,2019,3.0
87628405,Выльгорт,2020,3.0
87628405,Выльгорт,2021,3.0
87628405,Выльгорт,2022,2.0
87628430,Озёл,2018,0.0
87628430,Озёл,2019,0.0
87628440,Палевицы,2016,0.0
87628440,Палевицы,2019,0.0
87628445,Слудка,2018,0.0
87628445,Слудка,2019,0.0
87628450,Часово,2018,0.0
87628450,Часово,2019,0.0
87632000,Сысольский муниципальный район,2006,1.0
87632000,Сысольский муниципальный район,2007,1.0
87632000,Сысольский муниципальный район,2008,1.0
87632000,Сысольский муниципальный район,2009,1.0
87632000,Сысольский муниципальный район,2010,1.0
87632000,Сысольский муниципальный район,2011,1.0
87632000,Сысольский муниципальный район,2012,1.0
87632000,Сысольский муниципальный район,2013,1.0
87632000,Сысольский муниципальный район,2014,1.0
87632000,Сысольский муниципальный район,2015,1.0
87632000,Сысольский муниципальный район,2016,1.0
87632000,Сысольский муниципальный район,2017,1.0
87632000,Сысольский муниципальный район,2018,1.0
87632000,Сысольский муниципальный район,2019,1.0
87632000,Сысольский муниципальный район,2020,1.0
87632000,Сысольский муниципальный район,2021,1.0
87632000,Сысольский муниципальный район,2022,1.0
